brand,category,date,directions_strategic_measures_brand_distinction_index,directions_strategic_measures_brand_essence_index,directions_strategic_measures_brand_interest_index,directions_strategic_measures_brand_love_index,directions_strategic_measures_brand_loyalty_index,directions_strategic_measures_purchase_interest_index,directions_strategic_measures_purchase_projection_index,directions_brand_attributes_always_seems_to_be_doing_something_new_mean,directions_brand_affinity_brand_affinity_mean,"directions_mean_brand_is_doing_the_right_thing_for_the_planet,_people_and_pets",directions_brand_attributes_controls_litter_box_odor_better_than_other_brands_mean,directions_brand_attributes_costs_more_than_i_am_prepared_to_pay_mean_inverse,directions_brand_attributes_creates_a_minimal_amount_of_dust_when_used_mean,directions_brand_attributes_creates_excitement_and_eagerness_at_mealtime_mean,directions_brand_attributes_creates_playful_moments_with_my_cat_mean,directions_brand_attributes_does_not_stick_to_cats_paws_and_get_tracked_around_my_home_mean,directions_brand_attributes_gets_my_dog_most_excited_mean,directions_brand_attributes_has_a_taste_my_cat_enjoys_mean,directions_brand_attributes_has_a_taste_my_dog_enjoys_mean,directions_brand_attributes_has_an_appealing_appearance_mean,directions_brand_attributes_has_an_appealing_package_mean,directions_brand_attributes_has_craveable_treats_that_my_cat_comes_running_for_mean,directions_brand_attributes_has_the_most_satisfying_and_hearty_dog_treats_mean,directions_brand_attributes_has_treats_i_could_feed_my_dog_everyday_mean,directions_brand_attributes_has_treats_that_contain_wholesome_ingredients_mean,directions_brand_attributes_has_treats_that_have_an_appealing_package_mean,directions_mean_has_treats_that_i_could_feed_my_cat_as_a_reward,directions_mean_has_treats_that_motivate_my_dog_to_do_what_i_need_them_to_do,directions_mean_helps_keep_my_dog_occupied/distracted,directions_brand_attributes_helps_me_connect_with_my_dog_mean,directions_mean_helps_prevent_future_health_problems_for_my_cat,directions_mean_helps_prevent_future_health_problems_for_my_dog,directions_brand_attributes_is_a_brand_i_do_not_trust_to_feed_to_my_pet_mean_inverse,directions_brand_attributes_is_a_brand_i_do_not_trust_to_perform_well_mean_inverse,directions_brand_attributes_is_a_brand_i_trust_more_than_others_mean,directions_brand_attributes_is_a_brand_i_would_pay_more_for_mean,directions_brand_attributes_is_a_brand_that_delivers_on_their_promises_mean,directions_brand_attributes_is_a_brand_that_is_gaining_in_popularity_mean,directions_brand_attributes_is_a_brand_that_is_nutritionally_complete_mean,directions_brand_attributes_is_a_very_good_value_for_the_money_mean,directions_brand_attributes_is_available_in_different_forms_for_different_occasions_mean,directions_brand_attributes_is_available_in_the_size_im_looking_for_mean,directions_mean_is_designed_to_meet_my_catÃ¢â‚¬â„¢s_unique_health_needs,directions_mean_is_designed_to_meet_my_dogÃ¢â‚¬â„¢s_health_needs,directions_brand_attributes_is_easy_to_find_and_buy_mean,directions_brand_attributes_is_made_of_ingredients_that_are_safe_for_my_home_and_the_environment_mean,directions_brand_attributes_is_often_available_on_promotion_or_deal_mean,directions_brand_attributes_is_recommended_by_experts_i_trust_mean,directions_brand_attributes_is_something_im_confident_my_dog_will_eat_mean,directions_brand_attributes_is_too_cheap_to_be_of_acceptable_quality_mean_inverse,directions_brand_attributes_is_well_tolerated_by_my_cat_not_causing_digestive_issues_or_adverse_reactions_mean,directions_brand_attributes_makes_it_easy_for_me_to_clean_my_cats_litter_box_mean,directions_brand_attributes_offers_a_flavors_that_appeals_to_my_dogs_taste_mean,directions_brand_attributes_offers_litters_that_are_healthier_for_my_cat_mean,directions_brand_attributes_offers_products_that_contain_real_natural_ingredients_mean,directions_brand_attributes_offers_the_best_lightweight_litters_mean,directions_brand_attributes_provides_all_the_variety_my_cat_wants_mean,directions_brand_attributes_provides_better_nutrition_than_other_brands_mean,directions_brand_attributes_stays_current_with_the_latest_research_in_pet_nutrition_mean,directions_brand_attributes_understands_the_relationship_between_me_and_my_cat_mean,directions_brand_attributes_understands_the_relationship_between_me_and_my_dog_mean,directions_brand_attributes_uses_higher_quality_ingredients_than_other_brands_mean,directions_brand_consideration_a_brand_i_would_not_consider_buying_net,directions_brand_personality_authentic_net,directions_future_purchase_intent_definitely_would_buy_net,directions_future_purchase_intent_definitely_would_not_buy_net,directions_brand_connection_dislike_net,directions_brand_personality_distinctive_net,directions_brand_trust_dont_trust_brand_at_all_net,directions_brand_trust_dont_trust_brand_very_much_net,directions_brand_personality_dynamic_net,directions_brand_personality_friendly_net,directions_brand_personality_fun_net,directions_brand_connection_hate_net,directions_brand_personality_innovative_net,directions_brand_personality_intelligent_net,directions_positive_brand_connection,directions_positive_brand_connection.1,directions_funnel_metrics_awareness_net_mentions,directions_awareness_total_awareness_net_mentions,directions_awareness_unaided_awareness_net_mentions,directions_future_purchase_intent_might_or_might_not_buy_net,directions_positive_brand_connection.2,directions_brand_consideration_one_of_many_brands_i_would_consider_buying_net,directions_future_purchase_intent_probably_would_buy_net,directions_future_purchase_intent_probably_would_not_buy_net,directions_brand_personality_rugged_net,directions_brand_personality_sophisticated_net,directions_brand_consideration_the_only_brand_i_would_consider_buying_net,directions_positive_brand_trust,directions_positive_brand_trust.1,directions_positive_brand_trust.2,directions_brand_personality_unique_net,directions_brand_attributes_always_seems_to_be_doing_something_new_rank_1st,"directions_rank_1st_brand_is_doing_the_right_thing_for_the_planet,_people_and_pets",directions_brand_attributes_controls_litter_box_odor_better_than_other_brands_rank_1st,directions_brand_attributes_costs_more_than_i_am_prepared_to_pay_rank_1st_inverse,directions_brand_attributes_creates_a_minimal_amount_of_dust_when_used_rank_1st,directions_brand_attributes_creates_excitement_and_eagerness_at_mealtime_rank_1st,directions_brand_attributes_creates_playful_moments_with_my_cat_rank_1st,directions_brand_attributes_does_not_stick_to_cats_paws_and_get_tracked_around_my_home_rank_1st,directions_brand_attributes_gets_my_dog_most_excited_rank_1st,directions_brand_attributes_has_a_taste_my_cat_enjoys_rank_1st,directions_brand_attributes_has_a_taste_my_dog_enjoys_rank_1st,directions_brand_attributes_has_an_appealing_appearance_rank_1st,directions_brand_attributes_has_an_appealing_package_rank_1st,directions_brand_attributes_has_craveable_treats_that_my_cat_comes_running_for_rank_1st,directions_brand_attributes_has_the_most_satisfying_and_hearty_dog_treats_rank_1st,directions_brand_attributes_has_treats_i_could_feed_my_dog_everyday_rank_1st,directions_brand_attributes_has_treats_that_contain_wholesome_ingredients_rank_1st,directions_brand_attributes_has_treats_that_have_an_appealing_package_rank_1st,directions_rank_1st_has_treats_that_i_could_feed_my_cat_as_a_reward,directions_rank_1st_has_treats_that_motivate_my_dog_to_do_what_i_need_them_to_do,directions_rank_1st_helps_keep_my_dog_occupied/distracted,directions_brand_attributes_helps_me_connect_with_my_dog_rank_1st,directions_rank_1st_helps_prevent_future_health_problems_for_my_cat,directions_rank_1st_helps_prevent_future_health_problems_for_my_dog,directions_brand_attributes_is_a_brand_i_do_not_trust_to_feed_to_my_pet_rank_1st_inverse,directions_brand_attributes_is_a_brand_i_do_not_trust_to_perform_well_rank_1st_inverse,directions_brand_attributes_is_a_brand_i_trust_more_than_others_rank_1st,directions_brand_attributes_is_a_brand_i_would_pay_more_for_rank_1st,directions_brand_attributes_is_a_brand_that_delivers_on_their_promises_rank_1st,directions_brand_attributes_is_a_brand_that_is_gaining_in_popularity_rank_1st,directions_brand_attributes_is_a_brand_that_is_nutritionally_complete_rank_1st,directions_brand_attributes_is_a_very_good_value_for_the_money_rank_1st,directions_brand_attributes_is_available_in_different_forms_for_different_occasions_rank_1st,directions_brand_attributes_is_available_in_the_size_im_looking_for_rank_1st,directions_rank_1st_is_designed_to_meet_my_catÃ¢â‚¬â„¢s_unique_health_needs,directions_brand_attributes_is_designed_to_meet_my_dogs_health_needs_rank_1st,directions_brand_attributes_is_easy_to_find_and_buy_rank_1st,directions_brand_attributes_is_made_of_ingredients_that_are_safe_for_my_home_and_the_environment_rank_1st,directions_brand_attributes_is_often_available_on_promotion_or_deal_rank_1st,directions_brand_attributes_is_recommended_by_experts_i_trust_rank_1st,directions_brand_attributes_is_something_im_confident_my_dog_will_eat_rank_1st,directions_brand_attributes_is_too_cheap_to_be_of_acceptable_quality_rank_1st_inverse,directions_brand_attributes_is_well_tolerated_by_my_cat_not_causing_digestive_issues_or_adverse_reactions_rank_1st,directions_brand_attributes_makes_it_easy_for_me_to_clean_my_cats_litter_box_rank_1st,directions_brand_attributes_offers_a_flavors_that_appeals_to_my_dogs_taste_rank_1st,directions_brand_attributes_offers_litters_that_are_healthier_for_my_cat_rank_1st,directions_brand_attributes_offers_products_that_contain_real_natural_ingredients_rank_1st,directions_brand_attributes_offers_the_best_lightweight_litters_rank_1st,directions_brand_attributes_provides_all_the_variety_my_cat_wants_rank_1st,directions_brand_attributes_provides_better_nutrition_than_other_brands_rank_1st,directions_brand_attributes_stays_current_with_the_latest_research_in_pet_nutrition_rank_1st,directions_brand_attributes_understands_the_relationship_between_me_and_my_cat_rank_1st,directions_brand_attributes_understands_the_relationship_between_me_and_my_dog_rank_1st,directions_brand_attributes_uses_higher_quality_ingredients_than_other_brands_rank_1st,directions_brand_trust_buyers_t2b,directions_brand_trust_nonbuyers_t2b,directions_funnel_metrics_advocacy_t2b_buyers,directions_funnel_metrics_loyalty_t2b_buyers,directions_funnel_metrics_purchased_or_used_t2b_buyers,directions_funnel_metrics_consider_t2b,neilsen_panel_%_2+_time_buyers,neilsen_panel_%_loyalty_pound_basis_product,neilsen_panel_%_loyalty_units_multi/bulk_density_product,neilsen_panel_%_loyalty_value_product,neilsen_panel_%_pound_basis_on_deal,neilsen_panel_buyers,neilsen_panel_days_btwn_purchases_annualized_2+_time_buyers,neilsen_panel_occasions,neilsen_panel_occasions_per_buyer,neilsen_panel_penetration,neilsen_panel_pound_basis,neilsen_panel_pound_basis_per_buyer,neilsen_panel_pound_basis_per_occasion,neilsen_panel_raw_buyers,neilsen_panel_raw_occasions,neilsen_panel_share_of_buyers_product,neilsen_panel_share_of_pound_basis_product,neilsen_panel_share_of_units_multi/bulk_density_product,neilsen_panel_share_of_value_product,neilsen_panel_units_multi/bulk_density,neilsen_panel_value,neilsen_panel_value_per_buyer,neilsen_panel_value_per_occasion,oca_complaints,oca_complaints_percentage,oca_inquiries,oca_inquiries_percentage,oca_invalid_root_cause,oca_invalid_root_cause_percentage,oca_lvl2_complaint_e_commerce,oca_lvl2_complaint_health_concern,oca_lvl2_complaint_infestation,oca_lvl2_complaint_miscellaneous,oca_lvl2_complaint_package_design_construction,oca_lvl2_complaint_package_quality,oca_lvl2_complaint_product_formulation,oca_lvl2_complaint_product_location_not_available,oca_lvl2_complaint_product_quality,oca_lvl2_complaint_promotion_advertising,oca_lvl2_complaint_purina_for_professionals,oca_lvl2_complaint_value_pricing_size,oca_lvl2_complaint_vendor_issues,oca_lvl2_complaint_website,oca_lvl2_inquiry_e_commerce,oca_lvl2_inquiry_health_concern,oca_lvl2_inquiry_miscellaneous,oca_lvl2_inquiry_package_design_construction,oca_lvl2_inquiry_pet_care_nutrition,oca_lvl2_inquiry_product_availability_distribution,oca_lvl2_inquiry_product_formulation,oca_lvl2_inquiry_promotion_advertising,oca_lvl2_inquiry_value_pricing_size,oca_lvl2_inquiry_website,oca_lvl2_invalid_root_cause,oca_lvl2_praise_miscellaneous,oca_lvl2_praise_package,oca_lvl2_praise_prodcut_formulation,oca_lvl2_praise_promotion,oca_lvl2_praise_website,oca_lvl2_unknown_root_cause,oca_praise,oca_praise_percentage,oca_unknown_root_cause,oca_unknown_root_cause_percentage,ratings_reviews_1_star_ratings,ratings_reviews_2_star_ratings,ratings_reviews_positive_ratings_percentage,ratings_reviews_positive_ratings_percentage.1,ratings_reviews_positive_ratings_percentage.2,ratings_reviews_good_experience_percentage,ratings_reviews_count_health_benefits,ratings_reviews_count_ingredients,ratings_reviews_count_litter_performance,ratings_reviews_count_null,ratings_reviews_count_others,ratings_reviews_count_pet_enjoyment,ratings_reviews_count_simplify,ratings_reviews_count_value_for_the_money,ratings_reviews_good_experience_percentage.1,ratings_reviews_review_rating_average,ratings_reviews_review_rating_median,ratings_reviews_review_rating_mode,ratings_reviews_review_sentiment_score_average,ratings_reviews_review_sentiment_score_bad_experiences,ratings_reviews_review_sentiment_score_health_benefits,ratings_reviews_review_sentiment_score_ingredients,ratings_reviews_review_sentiment_score_litter_performance,ratings_reviews_review_sentiment_score_null,ratings_reviews_review_sentiment_score_others,ratings_reviews_review_sentiment_score_pet_enjoyment,ratings_reviews_review_sentiment_score_simplify,ratings_reviews_review_sentiment_score_value_for_the_money,search_actual_keyword_alias_count,search_actual_keyword_count,search_searchvolume_share,search_total_keyword_alias_count,search_total_keyword_count,social_negative_sentiment,social_neutral_sentiment,social_percent_negative,social_percent_positive_neutral,social_percent_positive_neutral.1,social_positive_sentiment,social_share_of_negative_sentiment,social_share_of_neutral_sentiment,social_share_of_positive_sentiment,social_share_of_total_buzz_post,social_social_mentions,social_total_buzz_post,month_h,year_h,Market_Description,C_VENDOR_EXPANDED,brand_rt,category_rt,Week_Ending,total_sales_rt,equalized_volume_rt,total_units_rt,year_rt,month_rt,rms_acv_selling_rt,average_price_rt,market_share
DENTALIFE,CAT FOOD,01-06-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.75,21,,34.75,38,0,13,0,0.764705882,0.235294118,4,0,0.040186714,0.167504188,0.053517075,17,16,6,2019,,,,,,,,,,,,,
BEGGIN',DOG FOOD,22-06-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5,29,,47,49,105,133,0.432098765,0.547325103,0.020576132,5,10.75819672,0.507769251,0.164690382,1.089582858,243,239,6,2019,,,,,,,,,,,,,
BLUE BUFFALO,DOG FOOD,22-06-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418,2995,0.113772455,0.815187806,0.071039739,261,42.82786885,11.43435269,8.596837945,7.681787098,3674,1685,6,2019,,,,,,,,,,,,,
PEDIGREE,DOG FOOD,22-06-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.75,153.5,0.052936582,166.25,189.75,5,227,0.018939394,0.859848485,0.121212121,32,0.512295082,0.86664376,1.054018445,1.034875769,264,227,6,2019,,,,,,,,,,,,,
TEMPTATIONS,CAT FOOD,22-06-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.75,10,,12,13.25,1,149,0.005747126,0.856321839,0.137931034,24,0.102459016,0.568854274,0.790513834,0.729427855,174,160,6,2019,,,,,,,,,,,,,
DENTALIFE,CAT FOOD,13-07-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,20.75,,34.75,38,1,21,0.035714286,0.75,0.214285714,6,0.108108108,0.089441629,0.230946882,0.137342424,28,28,7,2019,,,,,,,,,,,,,
DENTALIFE,CAT FOOD,20-07-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,20.75,,34.75,38,0,27,0,0.870967742,0.129032258,4,0,0.119284294,0.172413793,0.14445455,31,27,7,2019,,,,,,,,,,,,,
DENTALIFE,DOG FOOD,20-07-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,20.75,,34.75,38,0,27,0,0.870967742,0.129032258,4,0,0.119284294,0.172413793,0.14445455,31,27,7,2019,,,,,,,,,,,,,
SHEBA,CAT FOOD,20-07-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.5,55.5,0.017226579,77.5,82.75,5,193,0.021551724,0.831896552,0.146551724,34,0.439753738,0.852661807,1.465517241,1.219838425,232,228,7,2019,,,,,,,,,,,,,
PEDIGREE,DOG FOOD,27-07-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.25,156.5,0.050259227,166.25,189.75,1,145,0.005524862,0.801104972,0.193370166,35,0.139082058,0.618891118,1.118210863,0.890467367,181,173,7,2019,,,,,,,,,,,,,
DENTALIFE,DOG FOOD,03-08-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.75,23,,34.75,38,0,32,0,0.941176471,0.058823529,2,0,0.133801639,0.070348224,0.144934779,34,29,8,2019,,,,,,,,,,,,,
PEDIGREE,DOG FOOD,10-08-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,177,0.02764977,0.815668203,0.156682028,34,0.379987334,0.778535298,1.396303901,0.921307136,217,181,8,2019,,,,,,,,,,,,,
SHEBA,CAT FOOD,17-08-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,98,0.09352518,0.705035971,0.201438849,28,1.26705653,0.454988625,0.983146067,0.651361452,139,122,8,2019,,,,,,,,,,,,,
TEMPTATIONS,CAT FOOD,31-08-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,111,0,0.798561151,0.201438849,28,0,0.50415588,1.154163232,0.695695696,139,139,8,2019,,,,,,,,,,,,,
DENTALIFE,CAT FOOD,07-09-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,0,0.666666667,0.333333333,6,0,0.036293249,0.190839695,0.051190171,18,14,9,2019,,,,,,,,,,,,,
DENTALIFE,DOG FOOD,07-09-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,0,0.666666667,0.333333333,6,0,0.036293249,0.190839695,0.051190171,18,14,9,2019,,,,,,,,,,,,,
DENTALIFE,CAT FOOD,14-09-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,0,0.833333333,0.166666667,7,0,0.191665298,0.227198961,0.154330148,42,26,9,2019,,,,,,,,,,,,,
TEMPTATIONS,CAT FOOD,28-09-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,97,0,0.873873874,0.126126126,14,0,0.433035714,0.522778193,0.501648273,111,105,9,2019,,,,,,,,,,,,,
BEGGIN',DOG FOOD,05-10-2019,83.4254211,99.99071076,92.47677689,114.5809942,110.0605968,95.4606196,83.52524876,,3.096713093,,,33.36127323,,,,,70.70511283,,,,,,63.61058858,63.30910872,,,,,,63.8902476,,,34.86980687,,61.34284991,,63.43358391,60.47862418,,63.92066984,,,,,79.31462692,,,,74.47550882,36.8603641,,,72.89478454,,53.48659149,,,,,,,56.2787555,24.71191355,26.62240725,27.11187725,16.0386988,12.49773155,31.1579644,9.25732685,12.84819885,16.895259,51.26829485,59.47797875,7.46415925,20.7467226,14.71334285,31.79498225,26.5459123,,84.4,12.6035135,20.87492055,21.69721435,67.9044551,24.0699573,11.9045458,12.2132306,10.53807125,7.3836312,24.43403495,28.02037015,25.4400689,26.9742749,,,,9.5357816,,,,,21.5282498,,,,,,14.5640657,14.6080744,,,,,,18.0720795,,,16.8086155,,13.01598085,,13.0066509,13.05221325,,11.3854718,,,,,18.92228605,,,,16.93990155,17.57935255,,,21.50958985,,12.0330014,,,,,,,9.3780865,73.1957455,20.263873,84.1501926,24.3668287,69.02966005,75.28808635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,96,0,0.989690722,0.010309278,1,0,0.373424615,0.029533373,0.426840463,97,93,10,2019,,,,,,,,,,,,,
